timestamp,metric,preprocessed,model_out,scores
2020-12-16 07:43:00+00:00,0.0,0.0,0.000113724396,
2020-12-16 07:44:00+00:00,0.0,0.0,2.637129e-05,
2020-12-16 07:45:00+00:00,0.0,0.0,3.0345193e-06,
2020-12-16 07:46:00+00:00,0.0,0.0,1.8811583e-05,
2020-12-16 07:47:00+00:00,0.0,0.0,4.4884495e-05,
2020-12-16 07:48:00+00:00,0.0,0.0,8.3992217e-07,
2020-12-16 07:49:00+00:00,0.0,0.0,2.0434823e-05,
2020-12-16 07:50:00+00:00,0.0,0.0,1.2203306e-05,
2020-12-16 07:51:00+00:00,0.0,0.0,2.364578e-07,
2020-12-16 07:52:00+00:00,0.0,0.0,1.124687e-05,
2020-12-16 07:53:00+00:00,0.0,0.0,1.8755185e-05,
2020-12-16 07:54:00+00:00,0.0,0.0,2.1778967e-05,0.7360310554504395
2020-12-16 07:55:00+00:00,0.0,0.0,2.1778967e-05,0.7360310554504395
2020-12-16 07:56:00+00:00,0.0,0.0,2.1778967e-05,0.7360310554504395
2020-12-16 07:57:00+00:00,0.0,0.0,2.1778967e-05,0.7360310554504395
2020-12-16 07:58:00+00:00,0.0,0.0,2.1778967e-05,0.7360310554504395
2020-12-16 07:59:00+00:00,0.0,0.0,2.1778967e-05,0.7360310554504395
2020-12-16 08:00:00+00:00,0.0,0.0,2.1778967e-05,0.7360310554504395
2020-12-16 08:01:00+00:00,0.0,0.0,2.1778967e-05,0.7360310554504395
2020-12-16 08:02:00+00:00,0.0,0.0,2.1778967e-05,0.7360310554504395
2020-12-16 08:03:00+00:00,0.0,0.0,2.1778967e-05,0.7360310554504395
2020-12-16 08:04:00+00:00,0.0,0.0,2.1778967e-05,0.7360310554504395
2020-12-16 08:05:00+00:00,0.0,0.0,2.1778967e-05,0.7360310554504395
2020-12-16 08:06:00+00:00,0.0,0.0,2.1778967e-05,0.7360310554504395
2020-12-16 08:07:00+00:00,0.0,0.0,2.1778967e-05,0.7360310554504395
2020-12-16 08:08:00+00:00,0.0,0.0,2.1778967e-05,0.7360310554504395
2020-12-16 08:09:00+00:00,0.0,0.0,2.1778967e-05,0.7360310554504395
2020-12-16 08:10:00+00:00,0.0,0.0,2.1778967e-05,0.7360310554504395
2020-12-16 08:11:00+00:00,0.0,0.0,2.1778967e-05,0.7360310554504395
